inv	class	pvalue	obs	mean_enrich	median_enrich	lower95_enrich	upper95_enrich	lower90_enrich	upper90_enrich	mean_obs_grt_perm	pvalue_obs_grt_perm	chrom	pvaluelabel	sig_lower90
In(3R)Mo	interior	1e-04	0.000636208882851591	1.62643289263356	1.54164015796321	0.778617240442141	3.08333333333333	0.880937233121837	2.64285714285714	446	0.109780439121756	3R		
In(3R)Mo	interior	0.003894319	0.0114001753873137	1.23596667696961	1.25566022694055	0.848467553346975	1.515504783594	0.936293488067361	1.48336352838399	456	0.0898203592814371	3R	.	
In(3R)P	interior	1	1	1	1	1	1	1	1	0	1	3R		
In(3R)P	interior	0.562341325190349	0.610425124041498	1.01318809380099	1.01489077981898	0.985768949931114	1.03093834581355	0.990289446202714	1.02856000553131	441	0.119760479041916	3R		
In(3R)P	interior	0.316227766016838	0.375732972485341	1.02283801579397	1.02687512232313	0.965570080395203	1.05847819990348	0.974940507614267	1.05542018692044	423	0.155688622754491	3R		
In(3R)P	interior	0.177827941003892	0.236256765899865	1.0485234034043	1.05656152503788	0.956657517604566	1.1054138665199	0.972509612983128	1.10051544188345	444	0.11377245508982	3R		
In(3R)P	interior	0.1	0.149906968876861	1.08123398479201	1.09277898135178	0.951233007353244	1.15924939322863	0.976036799830728	1.15484895707777	461	0.0798403193612774	3R	.	
In(3R)P	interior	0.0562341325190349	0.0953428055931439	1.11522645818091	1.12863421416984	0.944453429475056	1.21850486797543	0.98266041526711	1.20999545481138	466	0.0698602794411178	3R	.	
In(3R)P	interior	0.0316227766016838	0.0602165087956698	1.14023998864691	1.15552336806751	0.933466256876352	1.27483553869256	0.97175291063257	1.26285927495212	463	0.0758483033932136	3R	.	
In(3R)P	interior	0.0177827941003892	0.038015899864682	1.1659595303132	1.18338065122228	0.918321388290199	1.33119447186575	0.95954789636946	1.31687193756409	463	0.0758483033932136	3R	.	
In(3R)P	interior	0.01	0.0245263870094723	1.21662312880122	1.23446427243651	0.92469495160307	1.43391832420083	0.968995818568039	1.39997094427647	467	0.0678642714570858	3R	.	
In(3R)P	interior	0.00562341325190349	0.0157589084348218	1.26557952354762	1.2813757789758	0.924500696718129	1.52117438564956	0.984634561473768	1.49273455762304	468	0.0658682634730539	3R	.	
In(3R)P	interior	0.00316227766016838	0.00999379792512404	1.29801295912013	1.317843866171	0.915138074081787	1.60594631605244	0.961942287322711	1.57199671462555	465	0.0718562874251497	3R	.	
In(3R)P	interior	0.00177827941003892	0.00648398737032025	1.35960245076384	1.37719697614244	0.918001803378492	1.75607279290596	0.986807369557128	1.68531398758803	471	0.0598802395209581	3R	.	
In(3R)P	interior	0.001	0.00434145241317095	1.47711969049433	1.48791221871398	0.951995446806122	1.94346277726714	1.02973124177023	1.86723312513064	478	0.0459081836327345	3R	*	*
In(3R)P	interior	0.000562341325190349	0.00280502931889941	1.55074440036255	1.54264653112139	0.947415511639233	2.16447291644048	1.04682291666667	2.03061224489796	481	0.0399201596806387	3R	*	*
In(3R)P	interior	0.000316227766016838	0.0019170049616599	1.73006039674502	1.70001198128101	1.01459693672989	2.54341126667322	1.13334850962261	2.38593464378131	488	0.0259481037924152	3R	*	*
In(3R)P	interior	0.000177827941003892	0.00122631935047361	1.82211406663551	1.77548517715611	0.988607795969676	3.05620401302436	1.11536810723951	2.6405144254303	486	0.029940119760479	3R	*	*
In(3R)P	interior	1e-04	0.00073297248534055	1.81632209314702	1.73330890091716	0.928538379365616	3.05886664544031	1.01959275252726	2.88885020422994	477	0.0479041916167665	3R	*	*
In(3R)P	interior	0.003894319	0.0116711772665765	1.27327054341831	1.28970144676438	0.911798267957208	1.55789516418365	0.964952947770329	1.51678258882922	464	0.0738522954091816	3R	.	
In(3R)KMoP	bkpts	1	1	1	1	1	1	1	1	0	1	3R		
In(3R)KMoP	bkpts	0.562341325190349	0.612048041513224	1.01401241206697	1.01521908924282	0.985581600187935	1.0343370492693	0.993544727569259	1.03069789172599	440	0.121756487025948	3R		
In(3R)KMoP	bkpts	0.316227766016838	0.37782474054235	1.02436814682628	1.0274837861879	0.966159761191014	1.0661918467022	0.978540129332088	1.0588814812612	420	0.161676646706587	3R		
In(3R)KMoP	bkpts	0.177827941003892	0.237110813525276	1.04522588148045	1.04916211461902	0.9557978197623	1.10963970767421	0.974230093847072	1.10159523475003	436	0.129740518962076	3R		
In(3R)KMoP	bkpts	0.1	0.148832440575829	1.06345057973199	1.06882045989544	0.938601592434151	1.15116649039655	0.965908705974239	1.14087290698511	440	0.121756487025948	3R		
In(3R)KMoP	bkpts	0.0562341325190349	0.093927854034148	1.085744092856	1.09261302138596	0.915987690756731	1.19915321456177	0.959762284236765	1.18764478433021	446	0.109780439121756	3R		
In(3R)KMoP	bkpts	0.0316227766016838	0.058147807164379	1.08475109982139	1.09603666835803	0.886536389329428	1.23352220890247	0.932816452254987	1.20365575053384	420	0.161676646706587	3R		
In(3R)KMoP	bkpts	0.0177827941003892	0.0365751590224305	1.10188157970415	1.10984126984127	0.86043740816556	1.28633731428785	0.923159389947588	1.25493586862112	420	0.161676646706587	3R		
In(3R)KMoP	bkpts	0.01	0.0235604285236023	1.14888202816996	1.15428015973098	0.858367228879238	1.37741266725123	0.936733111757489	1.34231470022982	441	0.119760479041916	3R		
In(3R)KMoP	bkpts	0.00562341325190349	0.0148769668563776	1.17079520862242	1.17715231788079	0.846332603926326	1.47060501257636	0.923138024765932	1.40792079207921	437	0.127744510978044	3R		
In(3R)KMoP	bkpts	0.00316227766016838	0.00966688985604285	1.22757102010326	1.22872340425532	0.846891319689485	1.59339706774159	0.92188123752495	1.51973684210526	453	0.0958083832335329	3R	.	
In(3R)KMoP	bkpts	0.00177827941003892	0.00592149313692668	1.21634443183304	1.20940170940171	0.810401061173533	1.6453488372093	0.881483040188851	1.55537459777791	441	0.119760479041916	3R		
In(3R)KMoP	bkpts	0.001	0.00376632072313358	1.24703590726769	1.24137931034483	0.816238173591115	1.73176144244105	0.882137733142037	1.63636363636364	434	0.13373253493014	3R		
In(3R)KMoP	bkpts	0.000562341325190349	0.00251088048208905	1.34986417913047	1.33333333333333	0.853951367781155	1.92089093701997	0.902255639097744	1.79240162822252	450	0.101796407185629	3R		
In(3R)KMoP	bkpts	0.000316227766016838	0.00182038834951456	1.59037409791223	1.55357142857143	0.925144312393888	2.45291666666667	1.03571428571429	2.23076923076923	479	0.0439121756487026	3R	*	*
In(3R)KMoP	bkpts	0.000177827941003892	0.00129728824907934	1.87922805378661	1.82352941176471	1	3.1	1.06896551724138	2.81818181818182	485	0.031936127744511	3R	*	*
In(3R)KMoP	bkpts	1e-04	0.000732340140609307	1.78886201052332	1.66666666666667	0.863795731707317	3.34886363636363	0.945945945945946	2.91666666666667	463	0.0758483033932136	3R	.	
In(3R)KMoP	bkpts	0.003894319	0.0116128222296619	1.24033765912362	1.237459731944	0.872455109805754	1.58571428571429	0.945324995733825	1.52075681168147	464	0.0738522954091816	3R	.	
In(3R)KMoP	exterior	1	1	1.00000433560785	1	1	1.00002550369804	1	1.00002550369804	85	0.830339321357285	3R		
In(3R)KMoP	exterior	0.562341325190349	0.600321354790992	0.99617973540051	0.996629781693833	0.979268899475671	1.01054292938237	0.982510454003951	1.00914004298678	175	0.650698602794411	3R		
In(3R)KMoP	exterior	0.316227766016838	0.365987400851845	0.995837785785066	0.997097932403783	0.961408872201455	1.02485738008104	0.965986367475235	1.02320890736927	217	0.56686626746507	3R		
In(3R)KMoP	exterior	0.177827941003892	0.223035527557449	0.989813282188645	0.991353368236438	0.932430021513651	1.0350144833102	0.945117675912477	1.02985740459759	191	0.6187624750499	3R		
In(3R)KMoP	exterior	0.1	0.136907342701931	0.987547045951674	0.988892953900847	0.912928890652853	1.04981618988485	0.928734980921521	1.04242377735687	197	0.606786427145709	3R		
In(3R)KMoP	exterior	0.0562341325190349	0.0839603152337473	0.983367505108943	0.988465402164374	0.885569859854113	1.06063830328169	0.907849279494456	1.05283676957681	194	0.612774451097804	3R		
In(3R)KMoP	exterior	0.0316227766016838	0.0526664796347777	1.00028487878351	1.00663195497417	0.88532931528452	1.10554668128071	0.90297565936129	1.08921792537607	270	0.461077844311377	3R		
In(3R)KMoP	exterior	0.0177827941003892	0.0322374964931521	0.992096444665981	0.997289681812281	0.857506202756271	1.1211980457015	0.876627401171622	1.10698367586836	247	0.506986027944112	3R		
In(3R)KMoP	exterior	0.01	0.0192047744140376	0.959262545057228	0.960508175444934	0.813635048947231	1.111624300333	0.832020559781228	1.09143781900865	157	0.686626746506986	3R		
In(3R)KMoP	exterior	0.00562341325190349	0.0118085133515264	0.95801755726238	0.954687870158151	0.788786060574435	1.15330800999148	0.81374976630352	1.11585430783951	157	0.686626746506986	3R		
In(3R)KMoP	exterior	0.00316227766016838	0.00726873932005407	0.957926876965162	0.9500726873932	0.764026386091937	1.17771598652612	0.789366648823016	1.14031469846332	176	0.648702594810379	3R		
In(3R)KMoP	exterior	0.00177827941003892	0.0045907827284552	0.98187318112082	0.978298294424417	0.748404355756453	1.26816245540643	0.775900655285864	1.20006121043638	219	0.562874251497006	3R		
In(3R)KMoP	exterior	0.001	0.00290749572802163	1.00610478562649	1.00005100869698	0.721555791085165	1.32566676077574	0.754757040255827	1.26747198127618	259	0.483033932135729	3R		
In(3R)KMoP	exterior	0.000562341325190349	0.0015812696064679	0.892361095793028	0.873283979425534	0.619783587938227	1.26538760623992	0.645881924430615	1.19233962179013	130	0.740518962075848	3R		
In(3R)KMoP	exterior	0.000316227766016838	0.000892652197199623	0.831411759720794	0.813974247725516	0.538475271572265	1.27436834230236	0.564083903456077	1.16672617681315	93	0.81437125748503	3R		
In(3R)KMoP	exterior	0.000177827941003892	0.000561095666811191	0.860774746750503	0.814856377456801	0.505542843746719	1.42315831505521	0.536612736373991	1.29418365831374	132	0.736526946107784	3R		
In(3R)KMoP	exterior	1e-04	0.00022953913642276	0.584308944028524	0.529438769310167	0.315625966228473	1.00007651304547	0.333350336232328	1.00002677956592	29	0.942115768463074	3R		
In(3R)KMoP	exterior	0.003894319	0.00844193935065929	0.934274530474313	0.933747011146374	0.750450408542498	1.13751506487526	0.780608350745028	1.09972386670665	131	0.738522954091816	3R		
In(3R)KMoP	interior	1	1	1	1	1	1	1	1	0	1	3R		
In(3R)KMoP	interior	0.562341325190349	0.610166841417876	1.01232535012338	1.01309789036602	0.991869347078012	1.02497899892261	0.99577685614722	1.02370569275833	455	0.0918163672654691	3R	.	
In(3R)KMoP	interior	0.316227766016838	0.374179129187131	1.01747774790899	1.01996788651901	0.974796161313587	1.04445394102495	0.981279024961189	1.04086037897628	424	0.153692614770459	3R		
In(3R)KMoP	interior	0.177827941003892	0.234727664036201	1.03951959939402	1.04361374735216	0.96993042002778	1.0817178959194	0.982617144074987	1.07725163698564	451	0.0998003992015968	3R	.	
In(3R)KMoP	interior	0.1	0.148492540882586	1.06745732578999	1.07312004588651	0.969748437334856	1.12784169319888	0.986235917292757	1.12155428597206	463	0.0758483033932136	3R	.	
In(3R)KMoP	interior	0.0562341325190349	0.0934459099019554	1.08844053432808	1.09611679297552	0.961058579751208	1.16793101968229	0.983761559380351	1.15835724935975	464	0.0738522954091816	3R	.	
In(3R)KMoP	interior	0.0316227766016838	0.0591854754152641	1.11468793690973	1.12576137794112	0.95934024266924	1.21414695044589	0.98608382492313	1.2018835615097	464	0.0738522954091816	3R	.	
In(3R)KMoP	interior	0.0177827941003892	0.0378290381325534	1.15227564458977	1.16677640656861	0.96685209140119	1.27217692083903	0.999660528056923	1.26166361365883	474	0.0538922155688623	3R	.	
In(3R)KMoP	interior	0.01	0.0242076412265695	1.18980448695044	1.20345294225768	0.967589574167856	1.3414648345982	1.00071520502598	1.33006436237063	476	0.0499001996007984	3R	*	*
In(3R)KMoP	interior	0.00562341325190349	0.015644831962916	1.2424311209078	1.25347154599859	0.978307297667798	1.43363373799044	1.03043430036987	1.41046801605327	479	0.0439121756487026	3R	*	*
In(3R)KMoP	interior	0.00316227766016838	0.00967569854496625	1.23968651679046	1.25608519146886	0.948131231572637	1.45215166123028	0.998591633379497	1.4351608568132	474	0.0538922155688623	3R	.	
In(3R)KMoP	interior	0.00177827941003892	0.0062266615161047	1.28771566835885	1.3044016056767	0.957413819158431	1.55271016364341	1.0056195312349	1.53858046519775	475	0.0518962075848303	3R	.	*
In(3R)KMoP	interior	0.001	0.00406526497801814	1.36036936886999	1.37692804393312	0.97876648973352	1.72016417004623	1.0301818095094	1.66162356943626	480	0.0419161676646707	3R	*	*
In(3R)KMoP	interior	0.000562341325190349	0.0025108989570112	1.3616667279921	1.37874983486429	0.939667355692634	1.76725192199358	0.999998620385188	1.70621939841896	474	0.0538922155688623	3R	.	
In(3R)KMoP	interior	0.000316227766016838	0.0016923275021614	1.49256807004346	1.50814817093232	0.980985917907347	1.99997286757537	1.05141745041927	1.95739459840685	486	0.029940119760479	3R	*	*
In(3R)KMoP	interior	0.000177827941003892	0.00110369184923569	1.58220252125834	1.57888927937636	0.9874535743074	2.26408951149141	1.07093478792756	2.1428177252911	485	0.031936127744511	3R	*	*
In(3R)KMoP	interior	1e-04	0.000717399702003201	1.69620257374338	1.65954394043821	0.974981616632636	2.59991690120118	1.08332336944858	2.43745628345566	485	0.031936127744511	3R	*	*
In(3R)KMoP	interior	0.003894319	0.011533579824513	1.24310287122495	1.25838157827762	0.958303767473173	1.45729421332631	1.01406600918267	1.43311649467469	476	0.0499001996007984	3R	*	*
all	bkpts	1	0.999990371005171	0.999997727665703	1.00000000009272	0.999990371005171	1.00000962936571	0.999990371005171	1.00000962936571	269	0.463073852295409	all		
all	bkpts	0.562341325190349	0.614233580156567	1.0219451036238	1.02285753437214	1.00516269398718	1.03483212378977	1.00726054939835	1.03337398305444	495	0.0119760479041916	all	*	*
all	bkpts	0.316227766016838	0.38117338930989	1.04240772941128	1.04410352219061	1.00657261798093	1.07078598948859	1.01109346145717	1.06835176329259	492	0.0179640718562874	all	*	*
all	bkpts	0.177827941003892	0.238057639163048	1.06358512411191	1.06701605275619	1.00424528612751	1.10885458666863	1.01549154295361	1.10356664370035	489	0.0239520958083832	all	*	*
all	bkpts	0.1	0.150809317015397	1.09700255047396	1.10161236891673	1.01088410342138	1.1603495360632	1.02675644263667	1.15257695024278	493	0.0159680638722555	all	*	*
all	bkpts	0.0562341325190349	0.0950959529334733	1.12405169384011	1.12706475734128	1.01313482398856	1.21062434666567	1.03125423942118	1.19743505200966	491	0.0199600798403194	all	*	*
all	bkpts	0.0316227766016838	0.0595457040239569	1.14099736058751	1.14465526200255	1.00553755774594	1.25383458436467	1.03087899534846	1.23338398846956	489	0.0239520958083832	all	*	*
all	bkpts	0.0177827941003892	0.0377649177202392	1.17289363124315	1.17546655800312	1.00976107269869	1.30390950368056	1.03927746794076	1.28224370691777	490	0.0219560878243513	all	*	*
all	bkpts	0.01	0.0240917450627329	1.21454253456496	1.21573758703959	1.01698851127599	1.38246031604183	1.05919690678528	1.35026695166665	492	0.0179640718562874	all	*	*
all	bkpts	0.00562341325190349	0.0152041828353538	1.24131155538302	1.24426287756842	1.00975678098287	1.44860990441942	1.05732533250006	1.40110068023182	489	0.0239520958083832	all	*	*
all	bkpts	0.00316227766016838	0.00988897768961898	1.30634924344822	1.30993005935391	1.0425777035524	1.56102686637052	1.08643522609367	1.49728972546651	494	0.0139720558882236	all	*	*
all	bkpts	0.00177827941003892	0.00635513658729165	1.36105369203042	1.36081163889363	1.04990640486415	1.64199708799946	1.1016329019512	1.59824150406668	494	0.0139720558882236	all	*	*
all	bkpts	0.001	0.00409232280242266	1.41467753575304	1.41194653713355	1.05982945321261	1.74218153428472	1.13316188967794	1.69996807988214	496	0.00998003992015968	all	**	*
all	bkpts	0.000562341325190349	0.00277315051081818	1.55400878793402	1.54837218736285	1.10749058711912	2.02895503358699	1.20500931736188	1.91998151232993	499	0.00399201596806387	all	**	*
all	bkpts	0.000316227766016838	0.00181988002272443	1.65250418863597	1.64346243582589	1.14180412791528	2.19765325720904	1.22686443219582	2.1	498	0.00598802395209581	all	**	*
all	bkpts	0.000177827941003892	0.00119399535882449	1.773241037739	1.74647887323944	1.16405554095906	2.47997612009282	1.23932883274751	2.34186883444735	499	0.00399201596806387	all	**	*
all	bkpts	1e-04	0.000702916622533774	1.72335445408886	1.69765807170645	1.06534652295889	2.60713093266444	1.15869668651004	2.43330990277925	493	0.0159680638722555	all	*	*
all	bkpts	0.003894319	0.0115836807795634	1.28667581971634	1.29353593152604	1.02860830759311	1.5201394889247	1.08432142076783	1.46912033442704	494	0.0139720558882236	all	*	*
all	exterior	1	0.999992876199025	0.999996787058455	0.999996437998018	0.999992876199025	1.000003561596	0.999992876199025	0.999999999923877	21	0.958083832335329	all		
all	exterior	0.562341325190349	0.600906859864149	1.00116954095536	1.00134083320886	0.993679660479254	1.00778680815664	0.995060343485446	1.00708826920082	307	0.387225548902196	all		
all	exterior	0.316227766016838	0.36642695076385	1.00527384520151	1.00582687106677	0.989276123547047	1.01962448797133	0.992216216564382	1.01675131186599	382	0.2375249500998	all		
all	exterior	0.177827941003892	0.223722969627675	1.00488515951159	1.00513962797254	0.979961140479714	1.02637740685577	0.984706972392453	1.02290432026293	335	0.331337325349301	all		
all	exterior	0.1	0.137799244164717	1.00976189473936	1.01078344457045	0.97597937234301	1.03956203428354	0.981091948198158	1.03476128234562	363	0.275449101796407	all		
all	exterior	0.0562341325190349	0.0847803554064307	1.01133519072398	1.01235936976604	0.967444681701826	1.05019028590049	0.973964321095895	1.04384024716531	354	0.293413173652695	all		
all	exterior	0.0316227766016838	0.0524810417846546	1.01763133653693	1.01894262731724	0.96422795414518	1.06718780905398	0.970107521821713	1.05815763108291	373	0.255489021956088	all		
all	exterior	0.0177827941003892	0.0326768750734642	1.02902701250113	1.03220395343446	0.964541607836848	1.08740029584912	0.972213873044867	1.07629571147441	408	0.18562874251497	all		
all	exterior	0.01	0.0199466427306954	1.01953196106851	1.02221402015753	0.942305919620681	1.08909425745873	0.955545254497838	1.07718433278109	346	0.30938123752495	all		
all	exterior	0.00562341325190349	0.0121745758666994	1.01000946288263	1.0120181747236	0.926180169044154	1.09066517492135	0.93796772184114	1.07690912765684	309	0.383233532934132	all		
all	exterior	0.00316227766016838	0.00765452414790436	1.02912759415595	1.0307156354354	0.931715011602601	1.12528612187289	0.942505766140401	1.1089201444986	360	0.281437125748503	all		
all	exterior	0.00177827941003892	0.00462690873342381	1.00904531657616	1.0077758995684	0.897125010545489	1.12137973831807	0.913393671109002	1.1048037469471	276	0.449101796407186	all		
all	exterior	0.001	0.00286376799204984	1.01199836557977	1.01261429562211	0.881049008822295	1.14369870492794	0.901320667143403	1.1198014888367	289	0.42315369261477	all		
all	exterior	0.000562341325190349	0.00164915992576999	0.945530513613645	0.944926567059937	0.8108142443074	1.09869052818749	0.832763474099384	1.06452039199359	109	0.782435129740519	all		
all	exterior	0.000316227766016838	0.00103295114141101	0.96255757884857	0.957119573128679	0.808890041130153	1.12843682338183	0.830971752485964	1.11135585781782	174	0.652694610778443	all		
all	exterior	0.000177827941003892	0.000673199192160969	1.01976445599222	1.00803047227833	0.828969291684218	1.24345227667306	0.859118296058045	1.21196338024692	270	0.461077844311377	all		
all	exterior	1e-04	0.00043455185949015	1.07698260234848	1.06554712982697	0.850059200431096	1.37082814106295	0.871453092569214	1.32612025641967	346	0.30938123752495	all		
all	exterior	0.003894319	0.00905791294002828	1.0228438777137	1.02501730525879	0.933029617911144	1.11231521460372	0.940815755200312	1.09898632129544	346	0.30938123752495	all		
all	interior	1	0.99999743619326	0.999999543654298	1	0.99999743619326	1.00000256389252	0.99999743619326	1.00000256385933	228	0.544910179640719	all		
all	interior	0.562341325190349	0.60878616569883	1.01483323490945	1.01556315503746	0.999514179796205	1.02432613687332	1.00366627225605	1.02320154898987	487	0.0279441117764471	all	*	*
all	interior	0.316227766016838	0.373800458921407	1.02682885786549	1.02841069886979	0.99451399831846	1.04602441331476	1.00322426828842	1.04418074809316	480	0.0419161676646707	all	*	*
all	interior	0.177827941003892	0.23236549628889	1.04562737842532	1.04808261284932	0.995082883517738	1.07671072996054	1.00793948250424	1.0739428256122	486	0.029940119760479	all	*	*
all	interior	0.1	0.145131971951954	1.06605956405303	1.06911894312113	0.996869989427963	1.10985595037934	1.01212126118936	1.10515429656339	486	0.029940119760479	all	*	*
all	interior	0.0562341325190349	0.0905536540655565	1.08359996379715	1.08842419849728	0.993278686406111	1.14134792084589	1.01528991248029	1.13608529557446	485	0.031936127744511	all	*	*
all	interior	0.0316227766016838	0.0566293632785961	1.10161570455811	1.10699862639994	0.990329680758193	1.17182932290878	1.01601426926767	1.16463170576869	483	0.0359281437125748	all	*	*
all	interior	0.0177827941003892	0.0355599994872387	1.12396057444228	1.13141522562038	0.989890292281353	1.20861291958467	1.02462734728481	1.20181131996779	485	0.031936127744511	all	*	*
all	interior	0.01	0.0221897473368457	1.13780658749431	1.14483541801561	0.977009450001412	1.23882472344106	1.01882939145246	1.22683568739973	485	0.031936127744511	all	*	*
all	interior	0.00562341325190349	0.0139753105410914	1.16283230126105	1.16835914944251	0.975333820479953	1.28360037153983	1.03361078489519	1.26973541711519	485	0.031936127744511	all	*	*
all	interior	0.00316227766016838	0.00857336973938905	1.15645154839191	1.16192693540974	0.964749997976879	1.29264177292222	1.01171848374335	1.27926221370706	478	0.0459081836327345	all	*	*
all	interior	0.00177827941003892	0.00537630273429989	1.17486832744501	1.18174445916738	0.962552856819391	1.33916797763245	1.01849234211745	1.31477141156477	477	0.0479041916167665	all	*	*
all	interior	0.001	0.00337396967016626	1.1968920476888	1.1996302063711	0.954536149998676	1.39144455140036	1.00684750894384	1.36230259942136	477	0.0479041916167665	all	*	*
all	interior	0.000562341325190349	0.00219718237639247	1.2639907075952	1.26028927092123	0.977192352290199	1.49563901138001	1.04252081390865	1.46268094361613	484	0.0339321357285429	all	*	*
all	interior	0.000316227766016838	0.00136394518581189	1.27167416465463	1.26666829041094	0.965103419308443	1.54226542546041	1.04292790300136	1.50282177639506	483	0.0359281437125748	all	*	*
all	interior	0.000177827941003892	0.000894768552346524	1.35506104289147	1.34489038313693	1.00992753534906	1.69851533239301	1.09403799682144	1.63848084941686	488	0.0259481037924152	all	*	*
all	interior	1e-04	0.000546090835672807	1.34301753055554	1.33961577244232	0.972600121482295	1.72503790078177	1.0339876074792	1.67782981262442	483	0.0359281437125748	all	*	*
all	interior	0.003894319	0.0102577907677319	1.16145989204291	1.166803507328	0.974872576565988	1.29431806018153	1.02509262649711	1.28073834835842	480	0.0419161676646707	all	*	*
In(2L)t	all	1	1	1.00000079246035	1	1	1.00000471707013	1	1.00000471704788	84	0.832335329341317	2L		
In(2L)t	all	0.562341325190349	0.615758713566701	1.02802140332734	1.03111538613418	0.991948197531784	1.04444213764039	0.999206636379219	1.04304347840058	472	0.0578842315369262	2L	.	
In(2L)t	all	0.316227766016838	0.383302593904631	1.05649571691004	1.06433142386334	0.976212716093077	1.09186570089066	0.994496946276123	1.0882526257895	470	0.06187624750499	2L	.	
In(2L)t	all	0.177827941003892	0.241720401703798	1.09439910310102	1.10580785309773	0.968754469232365	1.14975417866448	0.999278535495556	1.14422939549183	473	0.0558882235528942	2L	.	
In(2L)t	all	0.1	0.152695557012599	1.1319012852199	1.14720548644095	0.960915721236301	1.21145143709919	1.00076534257306	1.20250289592787	475	0.0518962075848303	2L	.	*
In(2L)t	all	0.0562341325190349	0.0955721071524597	1.1579708237178	1.17536837220095	0.946918014782938	1.26215730921193	0.992215533068334	1.25326912206229	471	0.0598802395209581	2L	.	
In(2L)t	all	0.0316227766016838	0.0603027401331151	1.19158670189575	1.21096721684384	0.938821395616457	1.32283843659497	0.993632484820974	1.30946406271064	470	0.06187624750499	2L	.	
In(2L)t	all	0.0177827941003892	0.038184502610886	1.2300590831129	1.25231762135513	0.92387840520243	1.39262697286927	0.996881525771263	1.3786304342747	472	0.0578842315369262	2L	.	
In(2L)t	all	0.01	0.0238116577121374	1.24960609247549	1.27059137406098	0.904498073177278	1.43925956130851	0.982230561069482	1.4229744420216	467	0.0678642714570858	2L	.	
In(2L)t	all	0.00562341325190349	0.0148351155912584	1.26767009974724	1.28840964703685	0.888701077420111	1.49594344765747	0.965305888241483	1.46215189079324	467	0.0678642714570858	2L	.	
In(2L)t	all	0.00316227766016838	0.00950956853163016	1.32146587082288	1.34534866709842	0.895195015569983	1.58510215959735	0.990234003378332	1.54489374306789	472	0.0578842315369262	2L	.	
In(2L)t	all	0.00177827941003892	0.00581140299155177	1.31457021070243	1.33551119507505	0.864060921574889	1.62432394466073	0.970095034943853	1.57355132422652	464	0.0738522954091816	2L	.	
In(2L)t	all	0.001	0.0036179757260716	1.33273015643323	1.35513645927818	0.84951426029405	1.67295522288171	0.94099376434341	1.63592858753162	462	0.0778443113772455	2L	.	
In(2L)t	all	0.000562341325190349	0.00235852394137653	1.41227674343192	1.42450814394285	0.862488986764675	1.81507838599377	0.959514377598846	1.7608902127398	471	0.0598802395209581	2L	.	
In(2L)t	all	0.000316227766016838	0.00149058713094997	1.4557687085132	1.4596023841575	0.875229380482824	1.95697701236219	0.981072594163509	1.84852201355297	472	0.0578842315369262	2L	.	
In(2L)t	all	0.000177827941003892	0.000976428911729883	1.55455412362308	1.55640198979976	0.909636219763412	2.14572196616044	1.00486811477594	2.03045280075872	477	0.0479041916167665	2L	*	*
In(2L)t	all	1e-04	0.000561328698047614	1.4598926761805	1.45122635766705	0.832175486650078	2.12501002372675	0.944076406172092	2.05174446190114	467	0.0678642714570858	2L	.	
In(2L)t	all	0.003894319	0.0111605352905937	1.30085980766209	1.32254567615024	0.889928696425881	1.54903179714827	0.975594369870612	1.51299630225268	470	0.06187624750499	2L	.	
In(2R)NS	all	1	0.999982187917471	0.999991295998434	0.999994062639157	0.999982187917471	1.00000000074034	0.999982187917471	1.00000000052881	67	0.86626746506986	2R		
In(2R)NS	all	0.562341325190349	0.602416505863144	1.00086571358811	1.00203933648028	0.985066393365568	1.01021015951358	0.988607212551471	1.00876899361004	328	0.345309381237525	2R		
In(2R)NS	all	0.316227766016838	0.369125723615853	1.00660802154917	1.00948628442811	0.973129489193837	1.02355820586646	0.980625038837488	1.02215266973965	381	0.239520958083832	2R		
In(2R)NS	all	0.177827941003892	0.225477215377765	1.00281797025575	1.00736822306891	0.950440648075938	1.03093171124264	0.961683135456999	1.02702990091581	324	0.353293413173653	2R		
In(2R)NS	all	0.1	0.13942704467864	1.00772548624273	1.01436336956128	0.937117722620495	1.04727844522337	0.951567502496715	1.04256994819527	352	0.297405189620758	2R		
In(2R)NS	all	0.0562341325190349	0.0861986047202019	1.00990668720919	1.01743229865082	0.918207957508096	1.05877041846603	0.93417594420805	1.05607853878029	347	0.307385229540918	2R		
In(2R)NS	all	0.0316227766016838	0.0531571916283212	1.00854754176972	1.01794058976399	0.898705292877206	1.07169308555291	0.912986765786326	1.06394485258222	336	0.329341317365269	2R		
In(2R)NS	all	0.0177827941003892	0.0327742318539409	1.00622128792915	1.01899001348949	0.876027623851653	1.08181534176813	0.898923924717546	1.07353868060474	317	0.367265469061876	2R		
In(2R)NS	all	0.01	0.0200801543713819	0.996404101438209	1.00713225031103	0.843330399349989	1.09185550922147	0.873255696966053	1.07603292671754	274	0.453093812375249	2R		
In(2R)NS	all	0.00562341325190349	0.0123200237494434	0.988767320295097	0.999720566520321	0.813105185188123	1.0964747364948	0.850590142289511	1.07961889629272	248	0.50499001996008	2R		
In(2R)NS	all	0.00316227766016838	0.00754638563158676	0.978760621581051	0.991780125109984	0.797608667512115	1.10145563227179	0.831173667718615	1.08547028723141	214	0.572854291417166	2R		
In(2R)NS	all	0.00177827941003892	0.00469051506605314	0.983262866769715	0.997456980372225	0.776329800822208	1.132620848109	0.807719396009442	1.10803305373983	238	0.524950099800399	2R		
